#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,2900,92005,1200300,Retribucions sou base funcionari C1,25521.91,0,25521.91,25521.91
,,2900,92006,2269900,Altres despeses,2600,0,2600,1108.8
,,2900,92015,6260100,Equips processos d'informació,0,29004.62,29004.62,16834.73
,,2900,92016,2120200,Manteniment edificis patrimonials,60000,0,60000,64326.72
,,2900,92016,2120400,Manteniment i conservació habitatges públics,50000,-13915,36085,49897.07
,,2900,92016,2240000,Assegurances,280000,-14156.07,265843.93,240653.39
,,2900,92401,2020100,Lloguers,0,0,0,40656
,,2910,92006,1200000,Retribució sou base funcionari A1,17203.2,0,17203.2,17544.34
,,2910,92006,1200600,Triennis,1971.81,0,1971.81,1925.24
,,2910,92006,1210000,Complement Destí funcionaris,13438.32,0,13438.32,12105.21
,,2910,92006,1210100,Complement específic funcionaris,21781.08,0,21781.08,19451.49
,,2910,92006,1600000,Seguretat Social,22880.3,0,22880.3,22205.51
,,2910,92006,1200300,Retribucions sou base funcionari C1,23409.08,0,23409.08,19374.7
,,3000,13200,1100000,Retribucions Bàsiques Eventual Gabinets,13308.6,0,13308.6,9981.45
,,3000,13200,1100100,Retribucions Complementàries Eventual Gabinets,46691.4,0,46691.4,36949.07
,,3000,13200,1200600,Triennis,2210.04,0,2210.04,2210.04
,,3000,13200,1210000,Complement Destí funcionaris,3660.12,0,3660.12,3355.11
,,3000,13200,1210100,Complement específic funcionaris,13768.8,0,13768.8,12621.4
,,3000,13200,1600000,Seguretat Social,21077.64,0,21077.64,17726.5
,,3000,13200,1200300,Retribucions sou base funcionari C1,13107.88,0,13107.88,14744.46
,,3100,13200,1200000,Retribució sou base funcionari A1,22140.7,0,22140.7,22140.7
,,3100,13200,1200400,Retribució sou base funcionari C2,127148.8,0,127148.8,127124.5
,,3100,13200,1200600,Triennis,32885.47,0,32885.47,35825
,,3100,13200,1210000,Complement Destí funcionaris,79511.28,0,79511.28,78980.66
,,3100,13200,1210100,complement específic funcionaris,294284.16,0,294284.16,288698.55
,,3100,13200,1300000,retribucions bàsiques personal laboral,49842.12,0,49842.12,44671.86
,,3100,13200,1300200,Altres retribucions personal laboral,918.84,0,918.84,653.39
,,3100,13200,1430000,Despeses per substitucions,0,0,0,4991.88
,,3100,13200,1510000,Gratificacions treballs extraordinaris,0,35000,35000,42019.1
,,3100,13200,1600000,Seguretat Social,199998.96,0,199998.96,197733.13
,,3100,13200,2130300,Manteniment i reparació d'equips,25000,-3569.5,21430.5,9433.03
,,3100,13200,2140100,Manteniment i neteja de vehicles,31467.77,0,31467.77,32862.22
,,3100,13200,2219900,Altre subministrament,4250,13053.73,17303.73,13022.03
,,3100,13200,2220300,Comunicacions informàtiques,3485,0,3485,0
,,3100,13200,2230000,Transports,425,0,425,0
,,3100,13200,2269900,Altres despeses,10602.05,-769.85,9832.2,30457.99
,,3100,13200,2269911,Pla d'emergència,5210.5,0,5210.5,2705.84
,,3100,13200,2270600,Estudis i treballs tècnics,0,2000,2000,0
,,3100,13200,4900000,Transferència Fòrum Europeu,2685.15,769.85,3455,3455
,,3100,13200,6230200,"Maquinària, instal.lacions tècniques i utillatge",0,3569.5,3569.5,3569.5
,,3100,13200,6240100,Elements de transport,0,46946.27,46946.27,46946.27
,,3100,13200,1200300,Retribucions sou base funcionari C1,75791.49,0,75791.49,84428.11
,,3100,13300,2279903,Arrossegament de vehicles,1000000,0,1000000,849142.06
,,3200,13200,1200000,retribució sou base funcionari A1,20234.55,0,20234.55,23090.63
,,3200,13200,1200400,Retribució sou base funcionari C2,1168700.7,191200,1359900.7,1353309.2
,,3200,13200,1200600,Triennis,142065.7,0,142065.7,136613.28
,,3200,13200,1210000,Complement Destí funcionaris,408555.36,-2782.57,405772.79,372542.65
,,3200,13200,1210100,Complement específic funcionaris,1746888.6,-122908.83,1623979.77,1591415.77
,,3200,13200,1210300,Altres complements funcionaris,3913.08,0,3913.08,10935.11
,,3200,13200,1510000,Gratificacions treballs extraordinaris,0,161495,161495,297953.9
,,3200,13200,1600000,Seguretat Social,1106936.86,0,1106936.86,1040161.36
,,3200,13200,2269900,Altres despeses,2825,0,2825,2344.86
,,3200,13200,1200300,Retribucions sou base funcionari C1,43557.51,0,43557.51,52890.02
,,4000,23108,1100000,Retribucions Bàsiques Eventual Gabinets,17520.06,0,17520.06,17376.69
,,4000,23108,1100100,Retribucions Complementàries Eventual Gabinets,46691.4,0,46691.4,47147.7
,,4000,23108,1200600,Triennis,631.44,0,631.44,684.06
,,4000,23108,1210000,Complement Destí funcionaris,3660.12,0,3660.12,3660.12
,,4000,23108,1210100,Complement específic funcionaris,6529.8,0,6529.8,6529.8
,,4000,23108,1300000,Retribucions bàsiques personal laboral,88651.46,0,88651.46,88777.85
,,4000,23108,1300200,Altres retribucions personal laboral,27720.48,0,27720.48,27164.58
,,4000,23108,1600000,Seguretat Social,50448.96,0,50448.96,50045.43
,,4000,23108,2030000,"Arrendaments de maquinària, instal·lacions i utillatge",0,836.3,836.3,2711.8
,,4000,23108,2279909,Contractes desenvolupament serveis,380402.7,244697.25,625099.95,598510.72
,,4000,23108,6230100,Instal·lacions,0,481.77,481.77,481.77
,,4000,23108,1200300,Retribucions sou base funcionari C1,11674.08,0,11674.08,11674.08
,,5000,23000,1100000,Retribucions Bàsiques Eventual Gabinets,15841.26,0,15841.26,14636.21
,,5000,23000,1100100,Retribucions Complementàries Eventual Gabinets,50691.4,0,50691.4,47784.07
,,5000,23000,1300000,Retribucions bàsiques personal laboral,25365.67,0,25365.67,25622.52
,,5000,23000,1300200,Altres retribucions personal laboral,998.52,0,998.52,998.52
,,5000,23000,1600000,Seguretat Social,20861.16,0,20861.16,20456.92
,,5000,23000,2269900,Altres despeses,5000,0,5000,2782.7
,,5000,23108,2279909,Altres treballs realitzats per empreses i profesionals,0,10100.22,10100.22,1936
,,5000,32406,4670100,Transferències a l'Heura,150954.15,18297.35,169251.5,169251.5
,,5000,92011,2260300,Anuncis oficials,578,0,578,576.7
,,5020,23301,1300000,Retribucions bàsiques personal laboral,176824.83,0,176824.83,179043
,,5020,23301,1300200,Altres retribucions personal laboral,16947.24,0,16947.24,16089.22
,,5020,23301,1600000,Seguretat Social,61763.4,0,61763.4,57824.73
,,5021,23301,4640000,EMT. Tarja Rosa de Transport,48775.92,0,48775.92,30564.68
,,5022,23302,2269900,Altres despeses,3000,0,3000,3440.8
,,5022,23302,2279909,Contractes desenvolupament serveis,500000,31100,531100,413958.23
,,5022,23302,4800200,Transferències Serveis Socials a Institucions,30000,0,30000,29956
,,5023,23103,2210500,Productes alimentaris,0,0,0,999.99
,,5023,23103,2269900,Altres despeses diverses,0,1000,1000,0
,,5023,23301,2269900,Altres despeses,8345,0,8345,798.88
,,5023,23301,2279909,Contractes desenvolupament serveis,49000,575565.02,624565.02,669257.23
,,5023,23301,6230100,Instal·lacions,0,1548,1548,0
,,5024,23101,2269900,Altres despeses,3610,0,3610,0
,,5024,23101,2279909,Contractes desenvolupament serveis,150000,77000,227000,173240.6
,,5024,23101,4790200,Subvenció dèficit explotació concessionari SAD,2077025,-253000,1824025,1734800.86
,,5030,31302,2120100,Manteniment edificis,0,0,0,424.33
,,5030,31302,2150000,"Reparacions, manteniment i conservació de mobiliari",0,0,0,2259.68
,,5030,31302,2219909,Material Tècnic,1912.84,0,1912.84,0
,,5030,31302,2269900,Altres despeses,6237.16,0,6237.16,1507.38
,,5030,31302,2270600,Estudis i treballs tècnics,6889.7,0,6889.7,4577.54
,,5030,31302,2279909,Altres treballs realitzats per empreses i professionals,0,0,0,7364.1
,,5031,31301,2210600,Productes farmacèutics i sanitaris,2575,0,2575,7048.98
,,5031,31301,2269900,Altres despeses,4849.7,0,4849.7,330
,,5031,31301,2270600,Estudis i Treballs Tècnics,18000,-1593,16407,600
,,5031,31301,2279909,Contracte desenvolupament serveis,0,0,0,20932.08
,,5031,31301,2279910,Contractes activitats artístiques i culturals,0,0,0,3466.1
,,5031,31301,4890100,Altres transferències,0,6500,6500,6500
,,5032,49301,2270600,Estudis i treballs tècnics,25061.4,5044,30105.4,23468.81
,,5033,31303,2269900,Altres despeses,8500,14051,22551,0
,,5033,31303,2279909,Estudis,30959.75,0,30959.75,37907.06
,,5100,23000,1200000,Retribució sou base funcionari A1,39327.29,0,39327.29,39327.29
,,5100,23000,1200100,Retribució sou base funcionari A2,32302.18,-575.4,31726.78,31629.64
,,5100,23000,1200400,Retribució sou base funcionari C2,10743.96,0,10743.96,10743.96
,,5100,23000,1200600,Triennis,34237.07,0,34237.07,36649.25
,,5100,23000,1210000,Complement Destí funcionaris,70621.2,-236.88,70384.32,68229.85
,,5100,23000,1210100,Complement específic funcionaris,145600.44,-443.4,145157.04,141885.38
,,5100,23000,1210300,Altres complements funcionaris,12665.28,0,12665.28,12665.28
,,5100,23000,1300000,Retribucions bàsiques personal laboral,285386.82,-40000,245386.82,227014.88
,,5100,23000,1300200,Altres retribucions personal laboral,31149.12,-6017.95,25131.17,21254.1
,,5100,23000,1430000,Despeses per substitució,16788.48,-9080.66,7707.82,7663.61
,,5100,23000,1510000,Gratificacions treballs extraordinaris,0,0,0,192.12
,,5100,23000,1600000,Seguretat Social,226796.16,0,226796.16,204518.91
,,5100,23000,1200300,Retribucions sou base funcionari C1,132861.82,0,132861.82,136129.92
,,5112,23201,2279909,Contractes desenvolupament serveis,15481.06,-15481.06,0,0
,,5120,23205,2120100,Manteniment edificis,0,0,0,180
,,5120,23205,2200100,"Premsa, revistes i llibres",2500,0,2500,1165.47
,,5120,23205,2260900,Actes i exposicions,28986.41,0,28986.41,17716.95
,,5120,23205,2269900,Programa joves i cooperació,27000,1080,28080,31211.1
,,5120,23205,2270600,Estudis i treballs tècnics,23637.04,0,23637.04,18879.7
,,5120,23205,2279910,Altres treballs realitzats per altres empreses i professiona,0,0,0,8126
,,5120,23205,4890100,"Altres transferències, ajuts i emergències/cooperació intern",141570.27,0,141570.27,141570.27
,,5200,31302,1200000,Retribució sou base funcionari A1,17138.44,-499.08,16639.36,14745.52
,,5200,31302,1200100,Retribució sou base funcionari A2,15292.44,0,15292.44,15292.44
,,5200,31302,1200600,Triennis,5358.47,0,5358.47,5652.22
,,5200,31302,1210000,Complement Destí funcionaris,14515.68,-229.41,14286.27,13431.64
,,5200,31302,1210100,Complement específic funcionaris,25592.28,-327.06,25265.22,23986.38
,,5200,31302,1300000,Retribucions bàsiques personal laboral,249144.21,0,249144.21,201570.64
,,5200,31302,1300100,Hores extraordinàries,0,0,0,672.42
,,5200,31302,1300200,Altres remuneracions personal laboral,35790.96,-1325.06,34465.9,33250.74
,,5200,31302,1310000,Retribucions personal laboral eventual,0,20473.56,20473.56,34259.38
,,5200,31302,1510000,Gratificacions treballs extraordinaris,0,0,0,672.42
,,5200,31302,1600000,Seguretat social,118423.72,5683.57,124107.29,114721.16
,,5200,31302,1200300,Retribucions sou base funcionari C1,12378.16,0,12378.16,12588.41
,,5200,31302,1430000,Despeses per substitucions,15231.38,0,15231.38,30257.94
,,5200,33801,2030000,"Arrendaments de maquinària, instal·lacions i utillatge",0,0,0,3049.2
,,5200,33801,2230000,Transports,0,0,0,121
,,5200,33801,2269900,Altres despeses,2000,0,2000,2000
,,5200,33801,2279909,Comunicació,10000,0,10000,6740.48
,,5209,23102,2211100,Sumin. de recanvis de maquinària,0,0,0,647.35
,,5209,23102,2269900,Altres despeses,1500,0,1500,0
,,5209,23102,2279909,Contractes desenvolupament serveis,76800,12917.32,89717.32,95858.03
,,5209,23102,2279913,Altres treballs realitzats per altres empreses i profession,0,5458.5,5458.5,0
,,5210,33401,2260900,Activitats culturals i esportives,0,43000,43000,30947.15
,,5210,33401,4890300,Transferències entitats (Cultura i Joventut),18025,-11459.7,6565.3,0
,,5210,33801,2030000,Arrendaments de maquinaria instalacions i utillatge,0,19925,19925,144200.54
,,5210,33801,2050000,Lloguer de mobiliari i altres elements,0,0,0,4068.39
,,5210,33801,2210500,Productes alimentaris,0,0,0,8045.7
,,5210,33801,2230000,Transports,0,0,0,686
,,5210,33801,2269900,Altres despeses diverses,0,49000,49000,29532.53
,,5210,33801,2270600,Estudis i treballs tècnics,0,150000,150000,12088.23
,,5210,33801,2279909,"Infraestructures (so, il·luminació)",100000,10000,110000,33640.78
,,5210,33801,2279910,Contractes activitats artístiques i culturals,119000,-27367.77,91632.23,189386.03
,,5210,33801,4890100,Altres transferències,0,0,0,6565.3
,,5300,23000,1100000,Retribucions bàsiques eventual gabinets,13308.6,0,13308.6,13308.6
,,5300,23000,1100100,Retribucions complementàries eventual GA,31691.4,0,31691.4,31691.4
,,5300,23000,1600000,Seguretat Social,12489,0,12489,13113.6
,,5310,23201,1200000,Retribució sou base funcionari A1,17659.7,0,17659.7,17659.7
,,5310,23201,1200100,Sous del grup A2,0,30300,30300,30188.32
,,5310,23201,1200400,Retribució sou base funcionari C2,10460.28,0,10460.28,10460.28
,,5310,23201,1200600,Triennis,3401.94,0,3401.94,4454.85
,,5310,23201,1210000,Complement de destí funcionaris,9677.76,0,9677.76,19152.72
,,5310,23201,1210100,Complement específic funcionaris,17937.48,0,17937.48,34105.8
,,5310,23201,1300000,Retribucions bàsiques personal laboral,31680.96,0,31680.96,25307.79
,,5310,23201,1300200,Altres retribucions personal laboral,8728.56,0,8728.56,6546.42
,,5310,23201,1600000,Seguretat Social,29432.76,0,29432.76,44849.09
,,5311,23201,2279909,Contractes desenvolupament serveis,60000,-54900,5100,0
,,5320,23205,1300000,Retribucions bàsiques personal laboral,62237.68,0,62237.68,63048.34
,,5320,23205,1300200,Altres retribucions personal laboral,7657.08,0,7657.08,7378.38
,,5320,23205,1600000,Seguretat Social,22593.48,0,22593.48,18612.35
,,5320,23205,2260900,Activitats culturals i esportives,0,3071.66,3071.66,2446.67
,,5320,23205,2269900,Altres despeses diverses,0,9648.49,9648.49,0
,,5320,23205,4890100,Altres transferències,0,3500,3500,0
,,5400,33201,1200400,Sous del grup C2,20559.02,0,20559.02,22414.71
,,5400,33201,1200600,Triennis,13640.86,0,13640.86,12543.36
,,5400,33201,1210000,Complement destí funcionaris,68463.72,30000,98463.72,66702.81
,,5400,33201,1210100,Complement específic funcionaris,142381.44,0,142381.44,138566.94
,,5400,33201,1300000,Retribucions bàsiques personal laboral,24874.94,0,24874.94,9371.31
,,5400,33201,1300100,Hores extraordinàries,0,0,0,1306.41
,,5400,33201,1300200,Altres retribucions personal laboral,933.48,-622.32,311.16,297.56
,,5400,33201,1310000,Retribucions personal laboral eventual,0,0,0,21332.7
,,5400,33201,1430000,Despeses per substitucions,0,0,0,13502.81
,,5400,33201,1510000,Gratificacions treballs extraordinaris,0,0,0,10723.47
,,5400,33201,1600000,Seguretat Social,133785.82,0,133785.82,139368.7
,,5400,33201,1610400,Indemnització al personal lab. per jubilacions anticipades,0,0,0,16953.23
,,5400,33201,1200300,Retribucions sou base funcionari C1,201523.88,30000,231523.88,208829.97
,,5400,33301,1200400,Retribució sou base funcionari C2,10429.88,0,10429.88,10429.88
,,5400,33301,1200600,Triennis,214.8,0,214.8,232.7
,,5400,33301,1210000,Complement de destinació funcionaris,3120.84,0,3120.84,3120.84
,,5400,33301,1210100,Complement específic funcionaris,8974.2,0,8974.2,8974.2
,,5400,33301,1300000,Retribucions bàsiques personal laboral,139973.76,0,139973.76,142788.78
,,5400,33301,1300200,Altres retribucions personal laboral,34103.64,0,34103.64,22659.39
,,5400,33301,1430000,Despeses per substitucions,0,0,0,23571.5
,,5400,33301,1600000,Seguretat Social,52983.27,0,52983.27,49515.95
,,5400,33301,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,50000,50000,51250
,,5400,33401,1100000,Retribucions bàsiques eventual Gabinets,13308.6,0,13308.6,13086.79
,,5400,33401,1100100,Retribucions complementàries eventual Gabinets,31691.4,0,31691.4,30038.21
,,5400,33401,1300000,Retribucions bàsiques personal laboral,249707.06,0,249707.06,234467.58
,,5400,33401,1300200,Altres retribucions personal laboral,35970.72,0,35970.72,34247.42
,,5400,33401,1600000,Seguretat Social,118874.16,0,118874.16,118418.98
,,5400,33401,1310000,Retribucions personal laboral eventual,30510.79,-1228.77,29282.02,26679.94
,,5400,33401,1430000,Despeses per substitucions,30717.52,0,30717.52,70571.61
,,5411,33501,2120100,Manteniment edificis,0,0,0,7359.17
,,5411,33501,2230000,Transports,0,0,0,435.6
,,5411,33501,2269900,Altres despeses,7130,38000,45130,6804.13
,,5411,33501,2270600,Estudis i treballs tècnics,0,5496.88,5496.88,8640.83
,,5411,33501,2279909,Contracte desenvolupament de serveis,0,21570,21570,35248.78
,,5411,33501,2279910,Contractes activitats artístiques i culturals,71300,71723.98,143023.98,135294.13
,,5412,33501,2030000,"Arrendaments de maquinària, instal·lacions i utillatge",0,0,0,1967.6
,,5412,33501,2269900,Altres despeses,2870,0,2870,229
,,5412,33501,2270600,Estudis i treballs tècnics,0,2390.3,2390.3,10471.44
,,5412,33501,2279909,Altres treballs realitzats per empreses i profesionals,0,8430,8430,2831.64
,,5412,33501,2279910,Contractes activitats artístiques i culturals,28700,3174.93,31874.93,27433.28
,,5413,33301,2269900,Altres despeses,5500,-870,4630,1078.75
,,5413,33301,2270600,Estudis i treballs tècnics,0,0,0,15863.28
,,5413,33301,2279909,Contracte desenvolupament de serveis,0,0,0,11550.45
,,5413,33301,2279910,contractes activitats artístiques i culturals,20000,0,20000,3915.2
,,5413,33301,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,870,870,870
,,5414,33301,2269900,Altres despeses,12000,-1355.99,10644.01,1921.83
,,5414,33301,2270600,Estudis i treballs tècnics,0,9000,9000,28034.98
,,5414,33301,2279909,Contracte desenvolupament de serveis,0,0,0,11465.83
,,5414,33301,2279910,Contractes activitats artístiques i culturals,24000,4600,28600,0
,,5414,33301,6250100,Mobiliari,0,899,899,899
,,5414,33301,6260100,Equips processos d'informació,0,456.99,456.99,456.99
,,5415,33201,2200100,"Premsa, revistes, llibres i altres publicacions",0,1500,1500,16614.62
,,5415,33201,2260900,Activitats culturals i esportives,0,0,0,3085.69
,,5415,33201,2269900,Altres despeses,15000,-1235,13765,8575.31
,,5415,33201,2279910,Contractes activitats artístiques i culturals,16000,-1854.33,14145.67,3257.08
,,5415,33201,4890100,Altres transferències,3000,-3000,0,0
,,5415,33201,6250100,Mobiliari,0,6089.33,6089.33,6089.31
,,5416,33701,2279910,Contractes activitats artístiques i culturals,8400,2900,11300,13728.45
,,5416,33701,4890100,Altres transferències,2900,-2900,0,0
,,5417,23203,2269900,Altres despeses,12000,8500,20500,0
,,5417,23203,2279909,Contractes desenvolupament serveis,183000,10000,193000,215308.64
,,5418,23204,2269900,Altres despeses,5400,0,5400,2244.26
,,5419,17200,4890100,Altres transferències (Medi Ambient i Higiene ambiental),1200,0,1200,1200
,,5419,17200,4890300,Transferències entitats (Zoonosi i protecció d'animals),350,0,350,350
,,5419,23201,4890100,Altres transferències (Dona),2035,0,2035,2035
,,5419,23203,4890100,Altres transferències (Infància i Joventut),6153.5,0,6153.5,6153.5
,,5419,23207,4800200,Transferències Serveis Socials a Institucions (Ben. Social),15000,0,15000,15000
,,5419,23301,4890300,Transferències entitats (Aten a la dependència i Gent Gran),11975,0,11975,11975
,,5419,31302,4890300,Transferències entitats (Salut pública i Consum),15825,0,15825,15825
,,5419,32403,4890100,Altres transferències (Educació i infància),5500,0,5500,5500
,,5419,33401,4890300,Transferències entitats (Cultura i Joventut),44496.02,-4265.3,40230.72,40230.72
,,5419,92404,4890100,Altres transferències (Cultura de proximitat),15543.13,0,15543.13,15521.07
,,5419,92404,4890300,Transferències entitats (Prom de participació i ciutadania),1375,0,1375,1375
,,5500,23103,2120100,Arrenjament habitatges,36000,0,36000,13440.5
,,5500,23103,2230000,Transports,1000,0,1000,13271.01
,,5500,23103,2269900,Altres despeses,6000,0,6000,7849.48
,,5500,23103,2269910,Despeses Pretallers-Grameimpuls,150000,-112412.78,37587.22,35177.66
,,5500,23103,2279909,Contractes desenvolupament serveis,80000,90000,170000,149564.7
,,5500,23103,4800100,Transferències Serveis Socials,273922.85,583617.26,857540.11,931930.56
,,5500,23103,4890800,Fons d' Ajuts Socials,1300000,-292636.08,1007363.92,916074.38
,,5500,23105,1200000,Sous del Grup A1,0,0,0,18957.39
,,5500,23105,1200100,Retribució sou base funcionarial A2,91979.41,-540.63,91438.78,90604.67
,,5500,23105,1200400,Retribució sou base funcionari C2,20984.34,0,20984.34,21421.27
,,5500,23105,1200600,Triennis,8525.73,0,8525.73,11067.44
,,5500,23105,1210000,Complement destí funcionaris,34666.56,-236.88,34429.68,37102.23
,,5500,23105,1210100,Complement específic funcionaris,70244.64,-443.4,69801.24,73252.66
,,5500,23105,1300000,Retribucions bàsiques personal laboral,722787.37,0,722787.37,676477.34
,,5500,23105,1300200,Altres retribucions personal laboral,64309.68,-1554.62,62755.06,58051.83
,,5500,23105,1430000,Despeses per substitucions,0,0,0,51139.87
,,5500,23105,1600000,Seguretat Social,314890.35,-3550.34,311340.01,309816.75
,,5514,23108,2279909,Altres treballs realitzats per empreses i profesionals,0,232.65,232.65,0
,,5514,23202,2269900,Altres despeses,3090,0,3090,0
,,5514,23202,2270600,Estudis i treballs tècnics,20000,0,20000,211.75
,,5514,23202,2279909,Altres treballs realitzats per altres empreses i profes.,0,110864.78,110864.78,11929.43
,,5514,23207,2230000,Transports,0,0,0,0
,,5514,23207,2279909,Contracte desenvolupament de serveis,0,0,0,120072.58
,,6000,92401,1100000,Retribucions bàsiques eventual Gabinets,15180.36,0,15180.36,15116.64
,,6000,92401,1100100,Retribucions complementàries eventual Ga,46691.4,0,46691.4,46894.2
,,6000,92401,1600000,Seguretat Social,12489,0,12489,13113.6
,,6000,92404,2269900,Altres despeses,500,0,500,300
,,6100,32000,1200100,Retribució sou base funcionari A2,15523.5,0,15523.5,16195.71
,,6100,32000,1200400,Retribució sou base funcionari C2,61606.14,0,61606.14,79347.95
,,6100,32000,1200600,Triennis,7535.32,0,7535.32,7828.83
,,6100,32000,1210000,Complement destinació funcionaris,27122.64,0,27122.64,29239.87
,,6100,32000,1210100,Complement específic funcionaris,64175.16,0,64175.16,69555.68
,,6100,32000,1300000,Retribucions bàsiques personal laboral,811669.72,0,811669.72,814297.66
,,6100,32000,1300200,Altres retribucions personal laboral,39920.64,0,39920.64,38807.04
,,6100,32000,1310000,Retribucions personal laboral eventual,0,0,0,30999.03
,,6100,32000,1600000,Seguretat Social,332725.44,0,332725.44,352543.82
,,6100,32000,1200300,Retribucions sou base funcionari C1,12330.3,0,12330.3,12330.3
,,6100,32000,1430000,Despeses per substitucions,15798.38,25000,40798.38,40361.69
,,6100,32401,4890100,Transferències Consell Comarcal. Transport escolar,42000,-3500,38500,37000
,,6100,32402,2269900,Altres despeses,500,0,500,300
,,6100,32403,4890100,Convenis (Educació i infància),5000,0,5000,6500
,,6110,32402,2260900,Activitats culturals i esportives,0,0,0,3630
,,6110,32402,2269900,Altres despeses,13000,0,13000,0
,,6110,32402,2270600,Estudis i treballs tècnics,0,0,0,9059.95
,,6110,32402,4890600,Transferències a les famílies per l'adquisició de llibres,922280,0,922280,909510
,,6120,32403,2230000,Transports,0,0,0,5211.36
,,6120,32403,2260300,Publicació en diaris oficials,0,3500,3500,3175.1
,,6120,32403,2269900,Altres despeses,35258,65188.01,100446.01,10037.4
,,6120,32403,2270600,Estudis i treballs tècnics,0,150,150,3886.03
,,6120,32403,2279909,Contracte desenvolupament de serveis,0,985.32,985.32,14113.76
,,6130,32101,4790300,Subvenció dèficit explotació concessionari Escoles Bresssol,2100000,10941,2110941,1771568.14
,,6130,32101,4890100,Altres transferències,20100,0,20100,15960
,,6140,32000,4890100,Altres transferències,9000,0,9000,8998.6
,,6140,92015,2120100,Manteniment d'edificis,34000,0,34000,28047.3
,,6200,92401,1100000,Retribucions bàsiques eventual gabinets,16838.6,0,16838.6,16704.72
,,6200,92401,1100100,Retribucions complementàries eventual gabinets,31691.4,0,31691.4,32086.52
,,6200,92401,1200400,Retribució sou base funcionari C2,41137.15,0,41137.15,52545.4
,,6200,92401,1200600,Triennis,3894.16,0,3894.16,3993.79
,,6200,92401,1210000,Complement destinació funcionaris,18601.44,0,18601.44,18775.51
,,6200,92401,1210100,Complement específic funcionaris,48493.08,0,48493.08,48912.82
,,6200,92401,1300000,Retribucions bàsiques personal laboral,249732.57,0,249732.57,262967.93
,,6200,92401,1300200,Altres retribucions personal laboral,11014.44,0,11014.44,11183.93
,,6200,92401,1310000,Retribucions personal laboral eventual,0,0,0,11412.39
,,6200,92401,1430000,Despeses per substitucions,0,0,0,38358.76
,,6200,92401,1600000,Seguretat Social,132462.24,0,132462.24,122992.41
,,6200,92401,1610400,Indemnització al personal lab. per jubilacions anticipades.,0,0,0,15887.52
,,6200,92401,1200300,Retribucions sou base funcionari C1,14082.98,0,14082.98,14223.58
,,6210,92401,2260900,Actes i exposicions,2550,0,2550,169.4
,,6210,92401,2269914,Dinamització processos,30000,3865.81,33865.81,3552.25
,,6210,92401,2270600,Estudis i treballs tècnics,0,0,0,23478.04
,,6210,92404,4890100,Altres transferències (Cultura de proximitat),7000,0,7000,7000
,,6211,33801,2030000,"Arrendaments de maquinària, instal·lacions i utillatge",0,0,0,24224.36
,,6211,33801,2260900,Actes i exposicions,50000,0,50000,9865.35
,,6212,23204,2279909,Contractes desenvolupament serveis,35000,0,35000,28000.34
,,6212,33406,2269900,Altres despeses,1000,4610.11,5610.11,1696.43
,,6212,33406,2279909,Altres treballs realitzats per empreses i profesionals,0,0,0,9324.08
,,6212,33406,4890100,Altres transferències,26000,-20612.65,5387.35,5387.35
,,6212,33406,6230100,"Maquinària, instal.lacions tècniques i utillatge",0,1002.54,1002.54,1002.53
,,6212,92404,2269900,Altres despeses,11100,0,11100,5892.73
,,7000,15100,1100000,Retribucions bàsiques eventual gabinets,13308.6,0,13308.6,13308.6
,,7000,15100,1100100,Retribucions complementàries eventual gabinets,50691.4,0,50691.4,50691.4
,,7000,15100,1200600,Triennis,2551.68,0,2551.68,2764.32
,,7000,15100,1210000,Complement de destinació funcionaris,3660.12,0,3660.12,3660.12
,,7000,15100,1210100,Complement específic funcionaris,7528.32,0,7528.32,7528.32
,,7000,15100,1600000,Seguretat social,19248.84,0,19248.84,19907.27
,,7000,15100,2200100,"Llibres, revistes i subscripcions",1600,0,1600,2653.66
,,7000,15100,2219909,Material tècnic,3520,0,3520,0
,,7000,15100,2240000,Assegurances,15700,5378.64,21078.64,20277.87
,,7000,15100,2260300,Anuncis oficials,2550,0,2550,1875.78
,,7000,15100,2269900,Altres despeses,8000,0,8000,4313.57
,,7000,15100,2270600,Estudis i treballs tècnics,0,30000,30000,32634.09
,,7000,15100,2279914,Altres treballs realitzats altres empreses i professionals,0,2480.21,2480.21,992.2
,,7000,15100,4650000,Subvenció Consell Comarcal Rondes,0,47386.56,47386.56,47386.56
,,7000,15100,1200300,Retribucions sou base funcionari C1,12144.18,0,12144.18,12144.18
,,7000,15202,7800000,Subvencions a famílies i institucions sense ànim lucre,0,1680209.53,1680209.53,1293035.15
,,7000,15202,7800001,Subvencions rehabilitació i obres habitatges,0,521807.98,521807.98,0
,,7010,15100,1200000,Retribució sou base grup A1,56151.86,4145.47,60297.33,60219.9
,,7010,15100,1200100,Retribució sou base funcionari A2,31411.2,0,31411.2,31562.97
,,7010,15100,1200600,Triennis,18054.44,0,18054.44,18273.25
,,7010,15100,1210000,Complement destí funcionaris,64960.44,-254.92,64705.52,60316.75
,,7010,15100,1210100,Complement específic funcionaris,130449.6,-363.4,130086.2,121286.1
,,7010,15100,1300000,Retribucions bàsiques personal laboral,80059.17,0,80059.17,80965.2
